Type	ID	Name	Modified	Version List	Date	Time	Compiled	Locked	Locked By
8	5187	Inter. Log Entry Comment Sheet	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5188	Inter. Log Entry Comment List	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5189	Create Rating	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5190	Rating Answers	No	NAVW13.60	26-07-02	12:00:00	Yes	No	
8	5191	Create Rating Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5196	To-do Interaction Languages	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5197	Attendee Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5198	Attendee Wizard Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5199	Attendee Scheduling	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5200	Employee Card	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5201	Employee List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5202	Employee Picture	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5203	Alternative Address Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5204	Alternative Address List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5205	Qualifications	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5206	Employee Qualifications	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5207	Qualified Employees	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5208	Relatives	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5209	Employee Relatives	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5210	Causes of Absence	No	NAVW14.00	15-09-04	12:00:00	Yes	No	
8	5211	Employee Absences	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5212	Absence Registration	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5213	Unions	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5214	Causes of Inactivity	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5215	Grounds for Termination	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5216	Employee Statistics Groups	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5217	Employment Contracts	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5218	Misc. Articles	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5219	Misc. Article Information	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5220	Confidential	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5221	Confidential Information	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5222	Human Resource Comment Sheet	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5223	Human Resource Comment List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5225	Absence Overview by Periods	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5226	Empl. Absences by Categories	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5227	Empl. Absences by Cat. Matrix	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5228	Misc. Articles Overview	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5229	Confidential Info. Overview	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5230	Qualification Overview	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5231	Absence Overview by Categories	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5232	Absence Over. by Cat. Matrix	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5233	Human Resources Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5234	HR Confidential Comment Sheet	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5235	HR Confidential Comment List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5236	Human Res. Units of Measure	No	NAVW14.00	15-09-04	12:00:00	Yes	No	
8	5300	Outlook Synch. Entity	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5301	Outlook Synch. Entity Subform	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5302	Outlook Synch. Entity List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5303	Outlook Synch. Filters	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5304	Outlook Synch. Fields	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5305	Outlook Synch. User Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5306	Outlook Synch. Lookup Names	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
8	5307	Outlook Synch. Option Correl.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5308	Outlook Synch. Table List	No	NAVW16.00.01	14-08-09	12:00:00	Yes	No	
8	5309	Outlook Synch. Table Fields	No	NAVW16.00.01	14-08-09	12:00:00	Yes	No	
8	5310	Outlook Synch. Setup Details	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
8	5311	Outlook Synch. Dependencies	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5320	Exchange Folders	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5401	Item Variants	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5402	Unit of Measure Translation	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5404	Item Units of Measure	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5406	Prod. Order Line List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5407	Prod. Order Comp. Line List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5414	Item Availability by Variant	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5415	Item Avail. by Variant Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5430	Planning Error Log	No	NAVW14.00.01	25-05-05	12:00:00	Yes	No	
8	5510	Production Journal	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5522	Order Planning	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5524	Get Alternative Supply	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5526	Make Supply Orders	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5530	Item Availability by Event	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5540	Item Availability by Timeline	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5600	Fixed Asset Card	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5601	Fixed Asset List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5602	Fixed Asset Statistics	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	5603	Main Asset Statistics	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	5604	FA Ledger Entries	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5605	FA Error Ledger Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5607	Fixed Asset Setup	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5608	FA Posting Type Setup	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5609	FA Journal Setup	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5610	Depreciation Book Card	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	5611	Depreciation Book List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5612	FA Posting Group Card	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	5613	FA Posting Groups	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	5615	FA Classes	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5616	FA Subclasses	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5617	FA Locations	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5619	FA Depreciation Books	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5620	Fixed Asset Picture	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5622	Total Value Insured per FA	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5623	FA Allocations	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5625	Maintenance Registration	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5627	FA Registers	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5628	Fixed Asset G/L Journal	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5629	Fixed Asset Journal	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5630	FA Journal Templates	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5631	FA Journal Template List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5633	FA Journal Batches	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5634	Recurring Fixed Asset Journal	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5635	FA Posting Types	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5636	FA Reclass. Journal	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5637	FA Reclass. Journal Templates	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5638	FA Reclass. Jnl. Template List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5640	FA Reclass. Journal Batches	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5641	Maintenance Ledger Entries	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5642	Maintenance	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5644	Insurance Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5645	Insurance List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5646	Insurance Statistics	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5647	Ins. Coverage Ledger Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5648	Insurance Types	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5649	Total Value Insured	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5650	Total Value Insured Subform	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5651	Insurance Journal	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5652	Insurance Journal Templates	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5653	Insurance Jnl. Template List	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5655	Insurance Journal Batches	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5656	Insurance Registers	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5658	Main Asset Components	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5659	Depreciation Table Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5660	Depreciation Table Lines	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5661	FA Date Types	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5662	FA Posting Types Overview	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5663	Depreciation Table List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5664	FA Matrix Posting Types	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5666	FA Depreciation Books Subform	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5700	Stockkeeping Unit Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5701	Stockkeeping Unit List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5702	Stockkeeping Unit Comment List	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5703	Location Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5704	Stock. Unit Comment Sheet	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5708	Get Shipment Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5709	Get Receipt Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5714	Responsibility Center Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5715	Responsibility Center List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5716	Item Substitution Entry	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5717	Condition Entry	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5718	Item Substitution Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5719	Sub. Conditions	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5720	Item Substitutions	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5721	Item Cross Reference Entries	No	NAVW13.10.01	25-02-02	12:00:00	Yes	No	
8	5723	Cross References	No	NAVW13.10.01	25-02-02	12:00:00	Yes	No	
8	5724	Cross Reference List	No	NAVW13.10.01	25-02-02	12:00:00	Yes	No	
8	5725	Nonstock Item Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5726	Nonstock Item List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5727	Purchasing Codes	No	NAVW14.00	15-09-04	12:00:00	Yes	No	
8	5728	Manufacturers	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5729	Purchasing Code List	No	NAVW14.00	15-09-04	12:00:00	Yes	No	
8	5730	Item Categories	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5731	Product Groups	No	NAVW13.70	21-05-03	12:00:00	Yes	No	
8	5732	Nonstock Item Setup	No	NAVW14.00	15-09-04	12:00:00	Yes	No	
8	5740	Transfer Order	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5741	Transfer Order Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5742	Transfer List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5743	Posted Transfer Shipment	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5744	Posted Transfer Shpt. Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5745	Posted Transfer Receipt	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5746	Posted Transfer Rcpt. Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5747	Transfer Routes	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5748	Transfer Route Specification	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5749	Transfer Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5750	Inventory Comment Sheet	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5751	Inventory Comment List	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5752	Posted Transfer Shipments	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5753	Posted Transfer Receipts	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5754	Report Selection - Inventory	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5755	Transfer Statistics	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5756	Transfer Shipment Statistics	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5757	Transfer Receipt Statistics	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5758	Posted Transfer Shipment Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5759	Posted Transfer Receipt Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5768	Warehouse Receipt	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5769	Whse. Receipt Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5770	Warehouse Put-away	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5771	Whse. Put-away Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5774	Warehouse Activity List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5775	Warehouse Setup	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5776	Warehouse Comment Sheet	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5777	Warehouse Comment List	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5779	Warehouse Pick	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5780	Whse. Pick Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5783	Cross-Dock Opportunities	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5784	Filters to Get Source Docs.	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5785	Warehouse Activity Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5786	Source Document Filter Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5790	Shipping Agent Services	No	NAVW13.60	26-07-02	12:00:00	Yes	No	
8	5793	Source Documents	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5795	Registered Put-away	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5796	Registered Put-away Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5797	Registered Whse. Activity List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5798	Registered Pick	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5799	Registered Pick Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5800	Item Charges	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	5802	Value Entries	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5803	Revaluation Journal	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5804	Applied Item Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5805	Item Charge Assignment (Purch)	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5806	Purch. Receipt Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5814	Item Charge Assignment (Sales)	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5823	G/L - Item Ledger Relation	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5824	Sales Shipment Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5826	Inventory Posting Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5827	Item Statistics	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5828	Inventory Periods	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5829	Inventory Period Entries	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
8	5830	Demand Overview	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5832	Capacity Ledger Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5840	Standard Cost Worksheet Names	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5841	Standard Cost Worksheet	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5845	Inventory - G/L Reconciliation	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5846	Inventory Report Entry	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
8	5847	Average Cost Calc. Overview	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5850	Posted Sales Document Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5851	Get Post.Doc - S.ShptLn Sbfrm	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5852	Get Post.Doc - S.InvLn Subform	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5853	Get Pst.Doc-RtrnRcptLn Subform	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5854	Get Post.Doc-S.Cr.MemoLn Sbfrm	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5855	Posted Purchase Document Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5856	Get Post.Doc - P.RcptLn Sbfrm	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5857	Get Post.Doc - P.InvLn Subform	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5858	Get Pst.Doc-RtrnShptLn Subform	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5859	Get Post.Doc-P.Cr.MemoLn Sbfrm	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5870	BOM Structure	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5871	Item Availability by BOM Level	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5872	BOM Cost Shares	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5874	BOM Warning Log	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5900	Service Order	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	5901	Service List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5902	Service Order Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5903	Service Item Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5904	Service Line List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5905	Service Lines	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	5906	Service Item Worksheet	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5907	Service Item Worksheet Subform	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	5908	Service Order Types	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5909	Service Item Groups	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5910	Service Costs	No	NAVW13.60	26-07-02	12:00:00	Yes	No	
8	5911	Service Comment Sheet	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5912	Service Ledger Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5913	Warranty Ledger Entries	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5914	Service Order Statistics	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5915	Service Tasks	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5916	Service Hours	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5919	Service Mgt. Setup	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	5920	Service Document Log	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5921	Available Loaners	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5922	Loaner Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5923	Loaner List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5924	Loaner Entries	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
8	5925	Fault Areas	No	NAVW13.60	26-07-02	12:00:00	Yes	No	
8	5926	Symptom Codes	No	NAVW13.70	21-05-03	12:00:00	Yes	No	
8	5927	Fault Codes	No	NAVW13.70	21-05-03	12:00:00	Yes	No	
8	5928	Resolution Codes	No	NAVW13.60	26-07-02	12:00:00	Yes	No	
8	5929	Fault Reason Codes	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5930	Fault/Resol. Codes Rlship.	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5931	Service Register	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5932	Report Selection - Service	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5933	Service Invoice	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	5934	Service Invoice Subform	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	5935	Service Credit Memo	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	5936	Service Credit Memo Subform	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	5941	Repair Status Setup	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5942	Repair Status	No	NAVW13.60	26-07-02	12:00:00	Yes	No	
8	5943	Service Order Status Setup	No	NAVW13.00	08-06-01	12:00:00	Yes	No	
8	5944	Service Shelves	No	NAVW13.70	21-05-03	12:00:00	Yes	No	
8	5949	Posted Serv. Shpt. Line List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5950	Posted Shpt. Item Line List	No	NAVW15.00	13-02-07	12:00:00	Yes	No	
8	5951	Posted Service Invoice Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5954	Service Item Substitutions	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5955	Standard Service Code Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5956	Standard Service Code Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5957	Default Service Hours	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5958	Standard Service Codes	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5959	Standard Serv. Item Gr. Codes	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5961	Service E-Mail Queue	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5964	Service Quote	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5965	Service Quote Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5966	Service Quote Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5968	Service Document Registers	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5970	Posted Service Shipment Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5971	Posted Service Credit Memos	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5972	Posted Service Credit Memo	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	5973	Posted Serv. Cr. Memo Subform	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	5974	Posted Service Shipments	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5975	Posted Service Shipment	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5976	Posted Service Shpt. Subform	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5977	Posted Service Invoices	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5978	Posted Service Invoice	No	NAVW17.10,NAVDK7.10	23-09-13	12:00:00	Yes	No	
8	5979	Posted Service Invoice Subform	No	NAVW17.00,NAVDK7.00	07-09-12	12:00:00	Yes	No	
8	5980	Service Item Card	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5981	Service Item List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5982	Service Item Statistics	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5983	Service Item Trendscape	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5984	Service Item Trend Lines	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5985	Service Item Replacement	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5986	Service Item Component List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5987	Replaced Component List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5988	Service Items	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5989	Service Item Log	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5990	Troubleshooting	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5991	Troubleshooting List	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5992	Troubleshooting Subform	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	5993	Troubleshooting Setup	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	5994	Get Service Shipment Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	5999	Available - Service Lines	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
8	6000	Dispatch Board	No	NAVW17.00	07-09-12	12:00:00	Yes	No	
8	6001	Service Order Allocations	No	NAVW13.60	26-07-02	12:00:00	Yes	No	
8	6002	Cancelled Allocation Reasons	No	NAVW16.00	05-11-08	12:00:00	Yes	No	
8	6003	Cancelled Allocation Entries	No	NAVW14.00.01	25-05-05	12:00:00	Yes	No	
8	6004	Res. Availability (Service)	No	NAVW17.10	23-09-13	12:00:00	Yes	No	
